AZone,FLR MH,FLR MF,FLR AT,FLR SFD,FLR RRMH,FLR RRSFD,FLR Accommodation,FLR Government Support,FLR K12,FLR Heavy Industry,FLR Hospital,FLR Institutional,FLR Light Industry,FLR Office,FLR Retail,FLR Warehouse,FLR Agriculture,FLR Logging
1706,0.007276,0,0,0.00868371,0.032814,0.077899043,0,0.003465,0,0,0,0,0.000108,0.009165,0.0257,0.000984,392040,0
1707,0.05415355,0,0.005558,0.342269,0.002885,0.040271,0.001594,0,0,0,0,0.000918,0.000054,0.077785,0.173653,0.033284,653400,304920
1708,0.016695,7.14191E-06,0.000015,0.042268,0.075311205,0.375268,0,0,0,0,0,0,0.000108,0.093036,0.005427,0,0,97222122.32
1709,0.006821,0.007920465,0.016152,0.642285,0.001418919,0.076198,0,0,0,0,0,0,0,0.00202,0.000586,0,0,0
1710,0.126168,0.006239882,0.036095,0.910635,0.001219913,0.092998101,0.007488,0,0.112149,0.00145,0,0.00927,0.00582,0.030819,0.027123,0.03876,0,0
1711,0.011593,0.000004,0.000039,0.014868855,0.051498,0.122397,0,0.015708,0.000733,0.270957,0,0.001105,0.034136,0.067127,0.109105,0.270088,0,0
1712,0.089753,0,0.008934,0.583878,0.000057,0.057274698,0,0,0,0.0116,0,0.001598,0.000108,0.134721,0.055797,0.479024,4051080,0
1713,0.031376311,0.003615765,0.000042,0.756761,0.141546,0.502131716,0,0,0,0,0,0,0,0.016167,0.01989,0.002584,655263739.4,0
1714,0.005251114,0.000047,0.000049,0.025839564,0.023484,0.223362,0,0,0,0,0,0,0,0.000221,0,0,0,0
1715,4.20031E-05,0.29093,0.271407,1.102351032,4.2611E-06,0.107888,0,0,0.009529,0,0.00023,0.008084,0.001534,0.056989,0.013731,0.049096,456487.487,0
1716,0.019659,0,0,0.182689343,0.088711,0.237551,0,0,0.000733,0,0.00023,0.000468,0.00027,0.011059,0.001007,0,201920000,0
1717,8.55908E-05,4.97721E-05,0.00004,0.448546429,1.5417E-05,0.044044,0,0,0.000733,0,0.00023,0.005568,0.002033,0.026935,0.001238,0,0,479160
1718,0.002301108,0.000061,6.44697E-05,0.012250869,0.010108,0.096262946,0,0,0,0,0,0.000238,0.000108,0,0.001808,0,0,0
1719,0.041553,0.041759552,0.043793,0.914686,0,0.089510804,0,0,0.000733,0,0.00023,0.000247,0,0.02612,0.000565,0,0,0
1720,0.000012,0.004368353,0.000383,0.838053,5.4384E-05,0.082176,0,0,0.001466,0.00145,0.00023,0.006078,0.003241,0.031767,0.003046,0,41501511.35,0
1721,0.227017,0.1231,0.089003267,0.827081,0,0.080938,0,0,0.010262,0,0.00023,0.000468,0.00053,0.035206,0.045486,0.007752,0,0
1722,0.27421,0.074766,0.000415,1.245543,0,0.121888,0,0,0,0,0,0.001547,0.000216,0.026877,0.059366,0,2439360,0
1723,0.094966991,0.000018,0.088236,1.009556,0,0.098794731,0,0,0,0,0,0.000238,0.00094,0.005961,0.002775,0,0,0
1724,0.011901,0.796220296,0.483181985,1.431088,1.57267E-05,0.141206789,0,0,0,0,0,0.000839,0.0242,0.062556,0.116744,0,0,0
1725,0.000505251,0.000011,0.000393,0.023393503,0.000005,0.167559,0,0,0,0,0,0.001554,0.001026,0.000945,0.001392,0,2221560,0
1726,0.000353,3.86989E-08,0,0.030677,0.001593,0.276080923,0,0,0,0,0,0,0.000238,0.001048,0,0,0,0
1727,0.001573,0.000206,0.000104,0.01467011,0.004652,0.124563,0,0,0,0,0,0.001326,0,0.000221,0.007956,0,0,0
1728,0.643934703,0.25071399,0.097206,0.48163553,0.000002,0.047184,0,0,0.000872,0,0.00025,0.014194,0.047489,0.043836,0.090811,0,0,0
1729,0.015034,0.021179,0.006603,0.055520061,0.003821,0.289478,0.002304,0,0.000733,0,0.00023,0.000468,0,0.016085,0.023617,0,0,0
1730,0.001814,0.00004,0.000016,0.066187547,0.001483,0.04572,0,0,0,0,0,0,0.000324,0,0,0.000984,0,0
1731,0.013261,0.000065,0.000041,0.586839814,0.000002,0.057481,0,0,0,0,0,0,0.001134,0.000262,0,0,0,0
1732,0.587264,0.511412,0.587885,1.747618133,0,0.171027,0.008204,0.015552,0,0.068706,0,0.008025,0.075508,0.201798,0.190008,0.042438,0,0
1733,0.000854233,1.10483E-07,0.000001,0.008830646,1.47318E-05,0.000899,0,0,0,0.001322,0,0,0.0135,0.024641,0.011642,0.032955,0,0
1734,0.007514,0.002142511,0.000411976,0.063851,0,0.006248406,0.112224,0.0357,0.006696,0.027882,0,0.000998,0.063363,0.549351,0.329416,0.684354,43560,0
1735,0.002788291,0.041955265,0.038482,0.186121,3.20281E-08,0.018214,0,0,0.860808,0.008119,0.000278,0.160764,0.074149,0.328128,0.940894,0.566622,0,0
1736,0.059053,0.065999737,0.065205,0.885880012,0,0.086691841,0,0.001944,0.000872,0.2343665,0,0.012306,0.040188,0.080202,0.125449,0.215194,0,0
1737,0.023833577,0.035592,0.158703967,1.126128041,0,0.110202,0,0,0.00372,0,0,0.002502,0,0.084422667,0.065976,0,0,0
1738,0.164559,0.195752,0.033797,0.132345,0,0.012951,0,0,0,0,0,0.015846,0.000216,0.092619667,0.153543,0.003162,0,0
1739,0.000004,0.338999504,0.090389,0.532311169,0,0.052092,0,0,0.000744,0.000965,0,0.00545,0.010303,0.028781,0.292344,0.026397,0,0
1740,0,0.262706,0.110441,1.684635,0,0.164858,0,0,0.009529,0,0,0.00884,0.001546,0.015944,0.050015,0.001292,0,0
1741,0.173748906,0.205394016,0.039729,0.24213,0,0.023695,0,0,0,0.162516,0,0,0.02325,0.115689,0.134852,0.438318,0,0
1743,0.036741,0.042382,0.059433,0.073536,0,0.007196,0,0,0,0.035802,0,0.035748,0.003886,0.053013333,0.16619,0.007665,0,0
1744,0.005715,0.135098,0.033234,0.128294128,0,0.012555,0,0,0.000732,0,0,0,0.001501,0.034358,0.660565,0,0,0
1745,0.000002,0.4513,0.112673,0.435308,0,0.042599049,0.072556,0,0.011712,0,0,0.028815,0.024696,0.14417,0.598578,0,0,0
1746,0,0.511373,0.138298034,0.877109809,0,0.085834,0,0.005103,0.028776,0,0,0.018496,0.016356,0.070338,0.044215,0,0,0
1747,0,0.000045,0.032182,1.853117362,0,0.181345276,0,0,0,0,0,0.003332,0.00081,0.009902,0.008917,0,0,0
1748,0,0.004332,0.019670157,0.708492,0,0.069333,0,0,0,0,0,0,0.00081,0.002071,0,0,0,0
1749,0.039343,0.021596,0.015527678,0.141917,0,0.01388797,0,0.000765,0,0.012266,0,0.000834,0.001178,0.197597,0.02172,0.006084,0,0
1750,0.002087,0.048660388,0.203667083,0.349738,0,0.034225259,0,0,0.00744,0.003159,0,0.008896,0,0.01318,0.049302,0.004743,0,0
1751,0.058381,0.068662,0.095198449,0.117941422,0,0.011541697,0.013046,0,0,0.12834,0,0.02224,0.003933,0.218354,0.251164,0.002682,0,0
1752,0.000006,0.181118307,0.099621715,0.190538,0,0.018646,0,0,0,0,0,0.106582,0.040572,0.155777,0.23858,0.134158,0,0
1753,0,0.171079,0.032623576,0.204325,0,0.019995199,0.060819,0,0.015372,0,0.25792,0.049189,0.083016,0.050091,0.11869725,0.08084,0,0
1754,0,0.111759,0.061734,0.117557,0,0.011504,0,0,0,0,0,0.01904,0.014534,0.104809333,0.316644,0.07052,0,0
1755,0,0.101977,0.019356,0.121836,0,0.011923,0,0,0,0,0,0.020572,0.023315,0.041467333,0.01997,0.009486,0,0
1756,0,0.125038,0.023732,0.149382354,0,0.014618494,0,0,0,0,0,0.012079,0.00694,0.054565,0.029726,0,0,0
1757,0,0.08845931,0.04886,0.093433017,0,0.009143,0,0.001275,0,0,0,0.007081,0,0.01694,0.02997,0,0,0
1758,0,0.198184467,0.037668,0.237501,0,0.023242,0,0,0,0,0,0.002142,0,0,0,0,0,0
1759,0.000023,0.385061,0.082532,0.458078,0,0.044827,0,0,0.015696,0,0,0.012433,0.000432,0.000586,0.003809,0,0,0
1761,2.4403E-05,0.024345046,0.071740596,1.470221,0,0.143875222,0,0,0.008063,0,0,0.011152,0.001843,0.077827,0.004058,0,0,0
1762,0.000073,0.022643,0.09803,0.21104892,0,0.020653,0,0,0,0,0,0.00556,0,0.005282,0,0,0,0
1763,0.00001,0.022031392,0.125023,0.217729823,0,0.021307,0,0,0,0,0,0,0,0,0.015168,0,0,0
1764,0,0.043861,0.011192,0.188165,0,0.018414,0,0,0.01466,0,0,0,0,0.004114,0.001326,0,0,0
1765,0,0.047809,0.031006735,0.18610031,0,0.018212,0,0,0,0,0,0.001326,0,0.000221,0,0,0,0
1766,0.000011,0.040916,0.024861,0.160308,0,0.015687649,0,0.01173,0.002232,0,0,0.043924,0,0.032592,0.005004,0,0,0
1767,0.000007,0.024289,0.00604,0.103874,0,0.010165055,0,0,0,0,0,0.014313,0,0.002502,0,0,0,0
1769,0.002869,0.02129,0.007787635,0.012924,0,0.001265,0.075757,0.000428,0.002196,0,0.000744,0.00757,0.012362,0.039964333,0.0994085,0.008598,0,0
1771,0.000916,0.007398225,0.002594566,0.004552411,0,0.000445,0,0.06206,0,0,0,0.002331,0,0.095293,0.012578,0,0,0
1772,0.002824,0.023994,0.008293,0.019113,0,0.00187,0,0.00107,0,0,0,0.054908,0.001285,0.072568833,0.091605,0.003438,0,0
1774,0.000360171,0.099684,0.054498505,0.103581,0,0.010136,0,0.002782,0,0,0,0.019515,0.032928,0.191214,0.030432,0,0,0
1775,0.000043,0.077162,0.18129,0.676368675,0,0.066189,0,0,0.255936,0,0,0.034729,0.056773,0.103732,0.062948,0,0,0
1776,0.016938,0.110638,0.000376,0.774532,0,0.075795376,0,0,0,0,0,0.011713,0.000324,0.008981,0,0,0,0
1777,0.037516,0.014106,0.008294729,0.164458,0,0.016094,0,0,0,0,0,0.003058,0.003046,0.081867,0.147398,0,0,0
1778,1.34026E-05,0.030778345,0.130475,0.246454108,0,0.024118,0,0,0,0,0,0.001925,0.008995,0.005815,0,0,0,0
1779,0,0.028478604,0.024417344,0.105245063,0,0.010299,0,0,0,0,0,0.010648,0,0,0.000586,0,0,0
1780,1.5315E-05,0.035099,0.020237,0.139118245,0,0.013614,0,0.000214,0,0,0,0.011075,0.00882,0.05544,0,0,0,0
1782,0.000311,0.002495,0.000877,0.001475361,0,0.000144,0,0,0,0,0,0,0,0,0,0,0,0
1783,0.000485,0.00388949,0.001366645,0.0023,0,0.000225099,0,0.00535,0,0,0,0.035742,0.002072,0.028509,0.004587,0,0,0
1784,0.000565186,0.004669672,0.001635481,0.003272,0,0.00032,0.003201,0.234116,0,0,0,0.005369,0.077102,0.306999,0.045876,0.1118,0,0
1785,0.000805,0.006511845,0.002561,0.004557801,0,0.000446024,0,0,0,0,0,0,0,0.039363,0.00443,0,0,0
1786,0.000539029,0.004325669,0.001519904,0.002558176,0,0.00025,0,0.005136,0,0,0,0.006475,0.0036,0.037985,0.031182,0,0,0
1788,0.000284,0.00227957,0.000801,0.001348,0,0.000132,0,0.002782,0,0,0,0.005957,0,0.218431,0.002215,0,0,0
1790,0.000501,0.004018,0.001411933,0.002376,0,0.000233,0,0,0,0,0,0,0,0.005781,0.039395,0,0,0
1791,0.002832,0.022728,0.007985743,0.013441,0,0.001315325,0.001186,0,0,0,0,0.056716,0.005758,0.060406,0.064102,0,0,0
1792,0.000286402,0.037534911,0.021638,0.044263,0,0.004332,0,0,0,0,0,0.004448,0.00257,0.019795,0.011302,0,0,0
1793,0.000455649,0.033009502,0.048866,0.555538,0,0.05436476,0,0,0.001982,0,0.592418,0.007469,0.166968,0.040048,0.002502,0,0,0
1794,2.23995E-08,0.064471,0.157582138,2.083921,1.01079E-07,0.203932588,0,0,0.443465,0,0,0.070419,0.107576,0.11793,0.069173,0.001292,897285.1602,0
1795,0.021726935,0.036356892,0.309062742,0.98546254,0,0.096436945,0,0,0,0,0,0.003707,0.000918,0.014194,0.003834,0.00134,0,0
1796,0.008722233,0.039934,0.351227,0.814192594,0,0.079676541,0,0,0.00872,0,0,0.000586,0.000726,0.029824,0.01172,0,0,0
1797,0.000002,0.015621,0.081680364,0.20763288,0,0.020318865,0,0,0.01744,0,0,0.010841,0.000108,0.0115,0.007496,0,0,0
1798,0.003727859,0.044514,0.085539084,0.228383031,0,0.022349,0.00593,0.00102,0.01116,0,0.001112,0.007826,0.057948,0.030329,0.012528,0.072627,0,0
1799,0.009699,0.074887442,0.026319,0.044493441,0,0.004354,0.024541,0.01177,0.004392,0,0,0.008547,0.007775,0.154787833,0.325357,0.063636,0,0
1800,0.007565,0.060426,0.08017419,0.647653,0,0.063379,0.008767,0,0,0,0,0.001666,0.007378,0.012995,0.011934,0,0,0
1801,3.00557E-05,0.015266,0.044766,0.453754,0,0.044404135,0,0.000243,0.024416,0,0,0.000586,0.000293,0.039878,0.006428,0,0,0
1802,0.38744901,0.154982867,0.099284081,1.01745,1.18046E-06,0.099648515,0.04744,0,0.000744,0.012867,0.000278,0.007708,0.052936,1.471926,0.486972,1.447179,43560,0
1804,0.022428,8.74548E-07,0.021311222,0.240359066,0,0.023521,0,0,0,0,0,0,0.000108,0.00891,0.010467,0,0,0
1805,0.045962,6.19184E-07,0.042871,0.489373,0,0.047889839,0,0,0.000872,0,0,0.002624,0,0.007714,0.073354,0.001929,0,0
1806,0.007471374,0.001457469,0.007662144,0.131835,0,0.012901,0,0,0,0,0,0.000884,0,0.004717,0,0,0,0
1807,0.011959,0.262673,0.158603,0.473067,0,0.046294,0.021348,0.005355,0.15252,0,0,0.175523,0.024955,0.218259333,0.135536,0.003162,0,0
1808,0.026890885,4.93784E-09,0.025002648,0.285998,0,0.028117,0,0,0,0,0,0.000238,0.001372,0.001452,0.00678,0.020672,0,0
1809,0.046693,0,0.043414723,0.496592624,0,0.048683,0,0,0,0,0,0,0,0.000253,0,0,0,0
1810,0.075068,0.000004,0.069798,0.798494,0,0.078246,0,0,0,0,0,0.005746,0.001134,0.00181,0.000442,0,0,0
1811,0.007304052,0.001293,0.007078678,0.124903359,0,0.01222299,0,0,0.010995,0,0,0.001105,0.000594,0.001673,0.000442,0,0,0
1813,0.017761,0.01817772,0.020894,0.506883185,0.000001,0.04961,0,0.03402,0,0.012568,0,0.019631,0.000324,0.046385,0,0.023148,0,0
1814,0.002731,0.003413,0.006842,0.269164,0,0.02634,0,0,0.046216,0.001322,0,0.009083,0.005024,0.001465,0.011134,0,0,0
1815,0.000483,0.033246,0.024181936,0.109865,0,0.010751,0,0.00816,0,0.006669,0,0.000278,0.006824,0.014229,0.014706,0.001341,0,0
1816,0.001124,0.119532,0.110825,0.294686,0,0.028838,0,0,0.015696,0.001571,0,0.002586,0.000108,0.016428,0.02805,0,0,0
1817,0.009804,0.009857068,0.010338762,0.215861,1.02973E-06,0.021134,0,0,0.009529,0,0,0.004812,0.002268,0.001187,0.001942,0,0,0
1818,0.018061,0.01989,0.021707291,0.39667,0,0.038817932,0,0,0,0.000725,0,0.002074,0.007609,0.01811,0.003616,0.0323,0,0
1819,0.000186231,0.110378,0.123795,0.136873553,0,0.013394388,0,0.028034,0,0.001236,0,0.011922,0.095624,0.055071,0.133827,0.187478,0,0
1820,0.034332,0.026732438,0.095607299,0.459475,0,0.044964047,0,0,0,0.002106,0,0.000556,0.014964,0.016155,0.150603,0,0,0
1821,0.040214,0.002141,0.016176652,0.301605,0,0.029515,0.032022,0,0,0.001053,0,0,0.000108,0.038708,0.13658,0.001341,0,0
1822,0.030993,0.01354,0.074471116,0.401932,0,0.039333,0,0.005865,0.042408,0,0,0.004448,0.005125,0.019503,0.053256,0.001341,0,0
1823,0.158702,0.05088,0.360556,2.035661,0,0.199209,0,0,0,0.00145,0,0.006103,0.002739,0.006483,0.00451,0,0,0
1824,0.16407592,0.063912,0.024785033,0.122755488,0,0.012013,0,0,0,0,0,0.003363,0.005056,0.012042,0.155948,0,0,0
1825,0.158277099,0.061624,0.023892,0.118386001,0.000007,0.011764,0,0,0.016568,0,0,0,0,0.019089,0.087858,0,0,0
1826,0.002258,0.000302,0.000117,0.066677,3.69413E-06,0.006623,0,0,0,0,0,0.002346,0,0.000746,0.002873,0,0,0
1827,0.134519,0.052375,0.02030575,0.100599,0,0.009845,0,0.007905,0.024552,0,0,0.001348,0.008558,0.009018333,0.058792,0.014229,0,0
1831,0.299341,0.12296023,0.055817,0.251314,0,0.024594,0,0,0,0,0,0.001172,0.011728,0.145675,0.020764,0,0,0
1832,0.524087,0.03902,0.143568855,1.238188,0.0019,0.12563,0,0,0.02199,0.025375,0,0.016711,0.00119,0.025362,0.083102,0,1219680,261360
1833,0.001578912,0,0,0.021216864,0.007121,0.190595,0,0,0,0,0,0,0.000216,0.001382,0.000565,0,130680,0
2001,0.010096,0.000789,0.016156,0.115834421,0.018858,0.561315,0,0,0.00733,0.051475,0,0.007319,0.00895,0.030638,0.007815,0.016728,927097151.8,0
2002,0.018597,0.009882,0.023735,0.254063371,0.025685,0.351064,0,0,0,0,0,0.000663,0,0.001725,0.000894,0,214000000,0
2003,0.007575864,0,1.47788E-05,0.036246,0.010780458,0.157998,0.001594,0.009471,0,0.077575,0,0.007956,0.023436,0.003359,0.053482,0,34081161.56,0
2004,0.024894,0.000028,0.000636,0.155825,0.035425,0.679246,0,0,0,0.000725,0,0.000238,0.000896,0.000884,0.000452,0.007444,1873080,0
2005,0.006610238,0.003304,0.003108,0.179409993,0.032644,0.6630876,0,0,0,0,0,0.002516,0.002996,0.002515,0.000904,0,235530000,0
2006,0.418770935,0.240456,0.462320176,2.809809,0.000049,0.275318,0.005579,0.01155,0.048378,0.026825,0,0.019363,0.001537,0.056646,0.08965,0.068476,11949952.36,112080047.6
2007,0.034744,3.47894E-05,0.049564746,0.126101,0.156513254,1.131249,0.000797,0,0.013194,0.057323,0,0,0.001139,0.046964,0.199847,0.093024,200662648.4,313673205.9
2008,0.005037172,0,0,0.060122,0.02273,0.541042,0,0,0,0.000725,0,0,0.002457,0.019143,0,0.000247,0,130680
2009,0.000026,0.081855213,0.116087,0.368781,0,0,0.08895,0.012495,0,0.011571,0,0.004626,0.049855,0.059478,0.073674,0.016671,43560,0
2010,0.062786,0.21893,0.206526,1.325777,0,0,0,0.001701,0.156088,0,0,0.008336,0.000996,0.03903,0.075058,0,0,0
2011,0.000182,0.191038,0.086229595,0.854891,0,0,0,0,0.054064,0.005288,0,0.005046,0,0.006186,0.017898,0.052083,0,0
2012,0,0.250180239,0.038685,0.292918,0,0,0.02965,0.001785,0.023064,0.000702,0,0.033883,0.01857,0.02467,0.146738,0,0,0
2013,0.00005,0.090971517,0.083591,0.60643,0,0,0,0.016065,0,0.007251,0,0.015012,0.003418,0.220891,0.012788,0,0,0
2014,0,0.179168,0.031484789,0.146584,0,0,0.018139,0.005778,0.000732,0.04846,0,0.108003,0.082234,0.178247,0.369325,0.323201,0,0
2015,0,0.194981,0.205163,0.320188,0,0.000002,0.003456,0,0,0,0,0.001377,0,0.04396,0,0,0,0
2016,0,0.043403,0.009821,0.323782,0,0,0.01779,0.01173,0.042408,0.00069,0,0.004068,0.02871,0.031521,0.162776,0.006084,0,0
2017,0,0.03447,0.020193962,0.940627,0,3.47832E-07,0,0,0.046179,0,0.09568,0.02219,0.025483,0.031411,0.002147,0.000984,242812.493,0
2018,0.168417,0.031290365,0.060675101,1.230492,0.097638215,0.958650719,0,0,0.093824,0.006935,0,0.008476,0.008097,0.095064,0.007222,0.000984,25400033.16,2738266240
2019,0.020872286,0.019447,0.009570429,0.367183,5.97788E-07,0.000004,0.010361,0,0,0.006525,0,0,0.034607,0.080198,0.256465,0.010396,1258515.527,0
2020,0.008014,0.007529,0.003773,0.140559423,8.65956E-06,0.000262,0.001172,0.009234,0.033136,0.130212,0,0.036639,0.048387,0.165207,0.292544,0.093343,43560,43560
2021,0.11958,0.156834552,0.156955,1.203552,0.000011,0.000253637,0.002304,0,0.099688,0,0,0.01266,0.000221,0.032723,0.007956,0,0,0
2022,0.017565082,0.062346,0.061258,0.362547286,0.01018,0.308534578,0.017534,0,0,0.001596,0,0.004879,0.002241,0.020134,0.021025,0,0,0
2023,0.044811679,0.02603052,0.000818,0.21997,0.025965,0.186893992,0,0.000462,0.011728,0,0,0.000741,0.018324,0.051612,0.051448,0.001968,9629776.088,1466121256
2024,0.092944991,1.21885E-06,0.05619,0.918845439,0.017955,0.282342,0,0,0.038116,0,0,0.002613,0.002106,0.062602,0.030603,0.000984,4737182.131,207342817.9
2025,0.004292,0.247706,0.034995,1.524677,0.000002,0.000287,0.023113,0,0.030786,0,0,0.00286,0.000216,0.036522,0.043637,0.000984,0,0
2026,0.063071,0.034902,0.009228,0.401502,0.000035,0.000558,0.005579,0,0.000733,0.001741,0,0.003409,0.006473,0.071596,0.046958,0,0,86361348.61
2027,0.120400058,0.000002,0.014148,0.6687097,0.069805,0.569314,0,0,0,0.526941,0,0.003757,0.007425,0.142852,0.035122,0.015504,33135030.3,2546484970
2028,0.097412,0.000017,0.005314,0.467266,0.05647,0.39769,0,0,0.049844,0,0,0.002691,0.009906,0.007154,0.057915,0,15764875.37,8049995125
2029,0.070346,0.031282782,0.047858,1.127933,0.040738,0.959354648,0,0,0,0,0,0.005542,0.001416,0.021003,0.028187,0.00492,435600,129354332.3
2030,0.000048,0.39917908,0.229036024,1.090865531,0,0,0.316662,0,0,0.002106,0,0.01529,0.003892,0.096234,0.320968,0.003162,0,0
2031,0.027771393,0.039079,0.058905,0.437017,0,0,0.008767,0,0.063038,0,0,0.004597,0.004575,0.023505,0.036518,0.011628,0,0
2032,0.074333,0.04525214,0.051196,0.638583,0,0,0.02826,0,0.0372,0,0,0.009646,0.004786,0.075237,0.158836,0,0,0
2033,0.000186401,0.179248,0.081962,0.23837,0,0,0.056928,0.024735,0.000744,0.000351,0,0.009251,0.010644,0.092205,0.261102,0,0,0
2034,0.000001,0.201775009,0.05014,0.673946,0,0.000024,0.022268,0,0.034008,0,0,0.001518,0.001452,0.004852,0.004005,0,0,0
2035,0.001666,0.042879645,0.060137,0.176991,0.000965801,0.150647,0.138678,0.001155,0.020524,0,0,0.041509,0.004056,0.09192,0.180179,0,102778.5898,0
2037,0.000009,0.026585173,0.019337,0.43179728,5.31207E-06,0.367526684,0.142353,0,0,0,0,0,0.000756,0.040944,0.064339,0,0,0
2039,0.134217701,0.407039,0.279798863,1.261581,0.003345,0.475687679,0.022316,0,0.047645,0,0.08579,0.016912,0.000714,0.016836,0.028586,0.003876,784080,0
2040,0.0291,0.075043,0.022863,0.764852268,0.016861,0.650935514,0.004032,0,0.003665,0,0,0.000468,0.009171,0.039349,0.000452,0,479160,3060341482
2041,0.107014,0.0096719,0.035701474,1.221246,0.062047,1.039667,0,0.002079,0.027121,0.004806,0,0.002561,0.007786,0.01535,0.037931,0.003876,696960,0
2042,0.11736,0.078772,0.065452,0.983711605,0.068039,0.837292,0.021519,0.003696,0,0.004679,0,0.021369,0.027057,0.052928,0.109157,0.01304,0,0
2043,0.069175,0.007820683,0.052279,0.578065,0.040104,0.492024,0.008767,0,0.057907,0,0,0.016614,0.008033,0.00664,0.014766,0.016796,566280,347286892.7
2044,0.195457,0.06936,0.096838,1.651639,0.113315,1.405802,0.052602,0,0.01466,0.00145,0,0.007371,0.001242,0.013067,0.01571,0.003876,0,0
2045,0.077653945,0.000007,0.022755,0.355605,0.045022,0.302750627,0,0,0,0.000953,0,0,0.000162,0.002142,0.001808,0,77476610.36,0
2046,0.059537,0.013011676,0.019555774,0.456683,0.034516,0.388708,0.009564,0.001617,0.022723,0.025245,0,0.004082,0.000238,0.042684,0.063681,0.004244,202009.3259,0
2047,0.049776228,0.016436,0.009617,0.311039,0.028857,0.264742207,0,0.000231,0,0,0,0,0.000702,0.004686,0.005304,0,0,0
2048,0.039492552,0.01304,0.007630223,0.246777554,0.022895467,0.210046,0.000576,0,0.011728,0.075701,0,0.006149,0.078988,0.028267,0.005198,0.000984,43560,0
2049,0.000834438,5.15058E-06,0.000243,0.003845696,0.000484,0.003273,0,0,0,0.094706,0,0.001547,0.123009,0.054234,0.0056,0.000984,13704337.12,0
2050,0.063748,0.05387,0.000145,0.539091,0.00471,0.326875,0,0,0,0.003812,0,0,0.001892,0.005306,0.062722,0.031436,124490000,0
2051,0.000022,0.222939839,0.045902,0.471339,0.000001,1.53682E-05,0.052184,0.070635,0.053568,0.0866865,0,0.025058,0.044952,0.220524,0.36252,0.151338,677111.1792,3848913.696
2052,0.000029,0.108180634,0.137488,0.635018257,0,0,0,0.000243,0.086328,0.12568,0,0.018137,0.00281,0.030696,0.017387,0.070519,0,0
2053,0.061444533,0.020777,0.00002,0.17015835,0,0.00001,0,0,0,0.000953,0,0,0.002859,0.002714,0,0,53680986.02,0
2054,0.078302262,0.108877,0.04260033,0.346731576,0.000001,0.000005,0,0.004851,0,0.002859,0,0.011934,0.000162,0.048394,0.002877,0.012056,52370964.62,56459035.38
2055,0.1312,0.000085,0.040593132,0.681474,0.076032,0.580018,0,0.012474,0.071101,0.014687,0,0.003926,0.014118,0.075732,0.014153,0.05026,7506827.207,5659443922
2056,0.043983,0.046111,0.00005,0.324234,0.025478,0.275551384,0.017534,0,0,0.00725,0.07429,0.012376,0.011917,0.063257,0.058776,0.013776,211980000,0
2057,0.007486,0.090132,0.095235,0.674127159,0.000002,0.000023,0,0,0.024552,0.00207,0,0.030504,0.026277,0.043957,0.134216,0,0,0
2058,0.295913,0.030583,0.075439,1.582306,0.097239426,1.061145,0.015143,0,0,0.00435,0,0.001547,0.021934,0.01623,0.036679,0.018268,181098482,0
2059,0.1325,0.000002,0.000004,1.205688,0.076807,1.026195248,0.00864,0,0.013194,0.000953,0,0.002288,0.006833,0.01205,0.010228,0.001292,15703290.43,3929496710
2060,0.1691,6.54046E-07,0.064107346,1.589715,0.09803565,1.353102402,0.077309,0.00231,0.061572,0.005075,0,0.006994,0.043525,0.111639,0.101107,0.044972,79205343.27,3396734657
2061,0.071175,0,0,0.155683,0.041265,0.132521599,0,0,0,0,0,0,0,0,0,0,2217742.054,0
2062,0.48304,0.000327,0.016023793,0.9163,0.279966,0.778977,0.003985,0,0,0,0,0.000663,0.005197,0.025374,0.014887,0.005168,2672367.827,0
