"","FLR_Accommodation","FLR_Agriculture","FLR_AT","FLR_Government_Support","FLR_Heavy_Industry","FLR_Hospital","FLR_Institutional","FLR_K12","FLR_Light_Industry","FLR_Logging","FLR_MF","FLR_MH","FLR_Office","FLR_Retail","FLR_RRMH","FLR_RRSFD","FLR_SFD","FLR_Warehouse"
"1651",0,68094335.61,0,0,29492.9940279,0,0,0,0,0,0,1049.07933636,1815.77998807,540.717798172,18353.4241843,192773.695522,60741.6882076,0
"1652",0,37025865.72,43117.5091364,0,0,0,3738.31346248,0,2937.60142894,7762236,1456.56077359,48350.516683,64676.7258172,9428.76924877,525996.30371,829219.1097,111729.586273,1455.50219283
"1653",0,32226074.11,16386.9293407,208.231949553,39053.7906177,0,219.900791908,0,41357.6201172,0,0,17745.0403665,101388.080358,4714.38462439,196328.87245,309068.209548,37776.0976232,5822.0087712
"1654",0,13461524.63,161.89795808,0,11340.2014993,0,604.190787707,0,4990.064283,0,0,1164.58952331,55925.1400423,9931.5025673,20374.250821,91189.2815172,8123.31010242,7745.77714023
"1655",0,64995088.18,0,0,5120.22070366,0,808.96167602,0,1910.05412047,138061461.8,0,39222.1437168,17827.2855535,3713.91972336,452768.240648,528191.58798,64795.7467562,149621.071053
"1656",0,214679569.1,14422.447041,0,967.400249053,0,325.85024179,2181.31413173,1608.14451395,210470165.8,2490.46541428,11969.4441494,6402.64798062,829.230991312,158901.686918,1156906.96276,126852.696385,0
"1657",0,248870000,326.594280201,0,0,0,0,0,714.360064195,0,1434.46707896,5623.04060446,0,31599.7001538,113860.038147,358570.309794,55713.2264072,0
"1658",0,0,17572.1046647,0,933.573458859,0,2143.82852516,0,1522.52368649,721730000.2,18262.2327338,8109.75760849,2587.88544769,1165.80017306,70611.1367887,1116183.83002,319377.018374,1560.17491034
"1659",0,138200000,0,0,933.573458859,0,714.609508392,0,77849.1952495,0,0,4640.68396705,6096.79584285,0,55610.2782644,385667.950833,55232.856567,1560.17491034
"1701",0,37528625.9,22624.7463133,0,21293.1671996,0,0,0,107412.218777,0,4471.9080472,151634.284473,99982.4790469,11503.4743377,347311.597253,821924.064777,475871.229141,4722.11434672
"1702",0,784080,49039.359102,8191.96663518,883947.058696,0,146299.196229,0,290747.357216,111078000,13662.2112757,49930.3390018,841205.889462,139302.402574,146937.613567,288888.485223,459338.958783,336929.090099
"1703",0,0,20372.7841895,0,0,0,0,0,0,7847699.782,7263.62293651,360122.951568,35390.5869964,16183.3278332,18234.5651112,84808.2604982,359093.505113,0
"1704",2228.87644836,163967851.4,0,0,17431.6947151,0,0,0,0,0,0,16638.0796774,96218.6463084,12371.0948924,115897.203077,533675.849913,37638.7416243,113330.744321
"1706",0,0,0,5026.26172985,1282.05815428,0,0,0,868.031347913,0,0,7234.62518188,17434.8641204,32838.4203071,74874.8605964,110869.895741,9312.39091499,0
"1707",3266.82789121,13329360,4350.04462499,0,0,0,1158.85412294,0,3167.65252234,19602000,0,53845.2140452,111504.545707,234682.951409,6582.7282317,57315.6783494,367048.572388,10659.981787
"1708",0,38811960,0,0,0,0,0,0,0,58806000,0,25117.8560275,167846.544496,576.674113324,174908.189129,488467.637974,34910.8721194,0
"1709",0,0,19367.9532785,0,0,0,0,0,199.05999207,0,13237.3173082,10262.8745901,1889.86878712,764.54984255,3295.40071105,99183.6884958,530489.114371,0
"1710",9609.56736642,0,34518.4444923,0,3670.44150974,0,12904.2877066,108252.766883,11886.4486747,0,4296.13203968,131421.966381,27121.0270736,28338.6087482,3358.23531853,162076.062822,1067450.01173,38389.689226
"1711",0,2352240,0,20105.046919,125131.16285,0,1115.93359986,0,107015.594587,21780000,0,11526.9664086,82317.4339446,174063.544146,117507.789495,174201.948717,15945.3258131,329497.889425
"1712",0,0,6991.71120525,0,2786.08860187,0,2296.24798434,0,4289.09607204,0,0,89241.8676346,225004.728244,98059.0535365,131.060094691,81516.2747984,626149.207634,660196.491081
"1713",0,655263739.4,0,0,0,0,0,0,7311.13113512,0,1451.46376774,31197.6623415,12112.6735399,33858.0778552,322981.389474,714659.494508,811548.871372,3153.08985096
"1714",0,0,0,0,0,0,0,0,0,0,0,7900.32709532,0,0,54541.5566615,290739.622415,21341.9555023,0
"1715",0,456487.487,290458.532902,0,1433.19132024,0,7453.18105289,8860.06994419,1692.85331637,0,176831.939089,0,65881.7224052,14102.2205542,0,239464.369241,1420742.15762,48232.5889272
"1716",0,53449411.76,0,0,0,0,0,0,2090.12991673,148470588.2,0,29576.4734788,9072.3057568,576.674113324,206028.176245,309208.800602,150890.621095,1574.03811557
"1717",0,0,0,0,0,0,6779.97459181,0,1083.8063648,37026000,0,0,28364.1138473,0,0,76708.2578645,410039.810416,0
"1718",0,0,0,0,0,0,287.540536859,0,134.324208105,0,0,2396.93830754,0,1893.00985065,27825.8432595,167765.99917,14360.522624,0
"1719",0,0,45363.320801,0,0,0,0,0,1302.37349689,0,44427.8425373,47726.006194,27438.8253418,0,0,136119.843677,962855.823949,0
"1720",0,23704979.9,374.461528333,0,2615.33403133,0,7015.24087059,739.080638027,6195.52348326,17796531.45,3207.81494301,0,22304.577239,2792.18493646,670.748522274,203660.08802,891854.091024,0
"1721",0,0,92193.9512275,0,0,0,0,9567.90643712,3931.67504388,0,130965.176579,260742.981349,39491.6509302,30872.5334059,0,123082.738198,870636.698451,11211.2676704
"1722",0,0,392.590608066,0,0,0,1407.98194398,0,206.439307568,0,77983.6596114,303803.602208,44219.1251863,54992.8732452,0,212284.957274,1138616.43862,0
"1723",0,0,121263.645731,0,0,0,214.007449442,0,849.746666951,0,0,146313.680549,5810.51889919,2832.7602826,0,132696.626142,977658.847048,0
"1724",0,0,459704.307979,0,1063.05627058,0,659.779301887,0,182707.786169,0,533784.438342,9643.81001382,66918.757758,95148.6760948,0,333274.134702,1233527.71127,1469.07337343
"1725",0,0,539.525197466,0,0,0,1397.3427581,0,1241.93743631,0,0,778.429390216,15801.9853857,1420.97380662,0,225057.622189,22654.3779589,0
"1726",0,0,0,0,0,0,0,0,186.326133852,0,0,451.259041809,256.22607871,0,4235.28135182,413579.751101,27701.0080192,0
"1727",0,0,116.817508943,0,0,0,945.75328325,0,0,0,258.360864595,2009.94802671,216.129631283,7873.19470643,12370.9756738,186600.115802,13246.9615751,0
"1728",0,0,92672.6329162,0,0,0,11423.5769461,0,47756.2493946,0,315334.072765,702476.592857,44920.8512931,60741.4370427,0,58194.8454798,360527.622687,0
"1729",3502.38217441,0,6282.12802478,0,0,0,0,0,0,0,14198.2867746,12182.0788628,18834.3180545,4839.73460129,12960.1647548,683221.220581,47855.5771937,1078.78223837
"1730",0,0,0,0,0,0,0,0,253.654064571,0,0,2318.01911705,0,0,3942.87188207,68490.5885866,59766.6892547,1136.72337315
"1731",0,0,0,0,0,0,0,0,887.789226012,0,0,16940.7275323,256.22607871,0,0,86109.3471304,529910.452155,0
"1732",8085.96895539,0,595035.401004,20551.1952383,110318.711431,0,8396.89809581,0,63838.5020867,0,594586.787793,787380.159896,179214.787547,196788.611081,149.899700309,227492.581244,1507577.46615,36735.3749866
"1733",0,0,0,0,3920.02536273,0,0,0,10950.72541,0,0,1061.15012065,23042.8242424,9850.29475905,205.261191903,1994.83449421,11381.1940712,33003.0581537
"1734",121554.357754,0,440.894636473,40209.0872809,46463.0741937,0,455.503807665,3747.09642932,54832.6440498,0,1302.25178235,9333.73705077,557261.368442,338607.34859,0,13868.6762194,82292.6882509,719160.803568
"1735",0,0,41183.2818922,0,18131.3528123,0,102070.81157,1048437.58091,61906.3832248,0,25501.0731695,3463.6857766,330549.863172,833361.023313,0,40426.5966238,239878.667777,632255.708162
"1736",0,0,67542.563509,1777.65434128,415863.828063,0,10119.2761917,0,9788.42705165,0,70216.8907891,67825.9257078,88584.4538896,129708.787682,0,131833.021792,932532.607938,206913.837147
"1737",0,0,164393.356,0,0,0,2286.00583554,8217.41486845,677.705665825,0,37866.2617398,27374.3833055,91751.2861461,51265.8742957,0,167585.745705,1185432.68189,0
"1738",0,0,35008.6793339,0,0,0,13487.4344297,0,2145.08575965,0,208260.002859,189006.742696,95288.2376748,131954.178056,0,19695.0647773,139314.792773,3048.67805065
"1739",0,0,96733.3825263,0,3295.35162869,0,4944.11424565,0,7570.17206,0,206049.257334,0,25956.8079417,290061.447985,0,115620.459935,686058.158285,27555.9616034
"1740",0,0,118193.274823,0,0,0,8388.86179119,9598.40910622,1941.06975896,0,159676.774098,0,15354.8026873,38439.874074,0,365910.530215,2171206.58905,1348.72532454
"1741",0,0,41152.8987186,0,272449.73765,0,0,0,26428.5566033,0,218517.97906,199561.699687,106590.93955,138020.74546,0,36032.7912458,254881.154553,450877.50081
"1743",0,0,61563.6579079,0,14411.2894246,0,28252.729676,0,30178.5279539,0,45090.4989217,42199.8798777,54223.5881895,153501.898851,0,10943.3547324,77408.7932585,4341.61836244
"1744",0,0,34425.6900113,0,0,0,0,0,8438.90881275,0,143730.686335,6563.67204114,31053.8254216,690921.193033,0,19092.204775,135050.408948,0
"1745",74995.0672303,0,120582.120631,0,0,0,27344.4629539,11797.3100484,19130.7025711,0,274307.123158,0,144634.635218,509695.753323,0,94550.9064686,561037.560133,0
"1746",0,0,148005.882102,4997.85586153,0,0,16717.9387077,28985.6039924,16424.370354,0,310820.332913,0,71600.4533451,38288.8998971,0,190512.32719,1130444.70131,0
"1747",0,0,34441.4380287,0,0,0,3161.95559822,0,695.6931437,0,0,0,9485.36589167,9158.07302332,0,402505.703798,2388351.69824,0
"1748",0,0,19235.3774365,0,0,0,0,0,1285.44416532,0,3180.92031646,0,1681.97841613,0,0,171830.100273,753975.419324,0
"1749",0,0,16084.3310847,233.179967603,6219.4362453,0,685.801750666,0,13375.3561698,0,22975.9804094,45187.5268798,199158.038707,24232.4725961,0,21119.5544733,149391.047362,14549.1941122
"1750",0,0,210968.358794,0,1152.90315402,0,7315.21867374,8217.41486845,1911.32641406,0,51769.6178684,2396.6726699,9674.61035844,52905.0303915,0,52046.6431887,368156.560878,21109.347641
"1751",12784.4953426,0,98611.2246322,0,0,0,16230.6414327,0,22820.0194781,0,73049.3010158,67054.0604704,234543.083977,258891.609036,0,17551.5576588,124152.504486,5171.76124722
"1752",0,0,103339.348842,0,0,0,112109.014846,0,33941.5701978,0,235292.1956,0,171598.753284,201203.009501,0,21271.4589159,133866.804447,147997.837926
"1753",66565.0895882,0,33841.0064987,0,0,285934.914828,54391.3517092,14001.1574946,67341.9584882,0,222249.830937,0,57728.1377359,101509.415734,0,22810.6314245,143553.215939,76386.9359429
"1754",0,0,64037.404365,0,0,0,20658.5499202,0,10478.2200956,0,145186.796805,0,113669.750596,295905.204296,0,13123.9051233,82592.1366591,66838.56895
"1755",0,0,20078.1682413,0,0,0,22017.0137483,0,22689.1930241,0,132479.106977,0,43566.7942762,13489.2470355,0,13601.613811,85598.4812014,19016.2390314
"1756",0,0,24618.0640844,0,0,0,13286.5462161,0,5347.10374678,0,162437.265183,0,60918.1512138,22906.6809932,0,16676.8570465,104951.784008,0
"1757",0,0,50683.5559806,1769.67702961,0,0,6871.51703064,0,0,0,114918.175014,0,19302.8254376,21215.5570641,0,10430.7438987,65643.3749545,0
"1758",0,0,36835.8451521,0,0,0,2577.02725858,0,0,0,145532.900403,0,0,0,0,57600.9665615,252747.992626,0
"1759",0,0,80707.7577528,0,0,0,13900.5475935,15826.20695,685.570221512,0,282762.221837,0,1362.13287984,4705.94355007,0,111097.372693,487485.533759,0
"1761",0,0,70154.8752293,0,1145.93716407,0,13151.0200579,7390.80638027,2924.78221816,0,17877.3100047,0,72339.9484312,5013.57808502,0,356571.974183,1564606.5693,0
"1762",0,0,101687.957209,0,0,0,5504.25343708,0,0,0,29416.2198279,0,6419.61347298,0,0,23561.2344989,148276.955616,0
"1763",0,0,129505.108287,0,0,0,0,0,0,0,23439.1211831,0,0,11351.5784284,0,32401.6571528,229196.004482,0
"1764",0,0,11609.9271403,0,0,0,0,14758.194483,0,0,56979.5588625,0,4523.85916883,658.763316493,0,21006.4676069,132199.145395,0
"1765",0,0,32163.8286475,0,0,0,1701.65468966,0,0,0,62108.7270832,0,0,0,0,20776.0032428,130748.773446,0
"1766",0,0,25788.8383333,12092.7930356,0,0,51067.2402216,2246.95021048,449.771510317,0,53154.4769055,0,33685.9265381,4972.02358332,0,17896.555967,112627.665403,0
"1767",0,0,6264.95658586,0,0,0,16870.2507922,0,0,0,31554.372068,0,3056.95879663,0,0,11596.3506572,72978.8404484,0
"1769",80544.914067,0,8078.2498843,0,0,0,6267.6331104,0,6979.54782554,0,27657.5479769,3625.55006041,36525.8926018,81602.1944094,0,1442.82417465,9080.06650465,1591.3944988
"1771",0,0,2691.3887336,110147.936948,0,0,2279.13931287,0,0,0,9611.09114154,1157.59097823,88159.1728941,15359.2207334,0,508.225431387,3198.39436958,0
"1772",0,0,8602.97186278,3712.85180712,0,0,58904.5315365,0,2699.43800351,0,31170.6359579,3568.87885989,77542.8388832,60578.155639,0,2133.71614492,13428.0287511,4771.40780829
"1774",0,0,56532.2533337,3217.80489953,0,0,22537.2998944,0,29205.2173327,0,129500.428289,455.199852519,209751.908279,22774.5308858,0,11563.6891921,72773.2933904,0
"1775",0,0,188055.696508,0,0,0,51455.5298822,220950.104033,52126.5765861,0,100241.557739,0,112218.244866,36860.9374286,0,75508.9435328,475197.353286,0
"1776",0,0,367.839724968,0,0,0,14091.8395334,0,514.177666134,0,81245.0816717,13040.2859949,6401.55964357,0,0,187846.845546,824255.493723,0
"1777",0,0,11399.5951645,0,0,0,2749.72596801,0,4916.91020113,0,22559.4854443,57800.1482113,75248.3619559,129365.782018,0,21616.4641197,159261.979732,1414.41696538
"1778",0,0,135343.805811,0,0,0,2423.23547598,0,9181.48676632,0,39984.3869834,0,4618.79344434,0,0,27513.8249334,173151.631814,0
"1779",0,0,25328.5383078,0,0,0,11712.4881292,0,0,0,36996.7750025,0,0,291.127679836,0,11749.4257003,73942.1813346,0
"1780",0,0,20992.0259566,5693.03943756,0,0,12250.3738063,0,6914.02355871,0,45597.7566547,0,56819.8471007,0,0,15530.984893,97740.5134963,0
"1782",0,0,909.276101052,0,0,0,0,0,0,0,3240.9053949,392.892193152,0,0,0,164.707463801,1036.54676134,0
"1783",0,0,1417.64435179,6188.08634521,0,0,35041.7669351,0,2095.1586542,0,5052.86702645,612.554754223,35051.6613672,2498.92871942,0,256.793954674,1616.07091681,0
"1784",3655.87943264,0,1696.51302558,439106.607054,0,0,5335.95791832,0,66401.9683888,0,6066.40729836,714.306763287,191037.932282,35031.7017339,0,365.310338954,2298.99265037,120945.056682
"1785",0,0,2656.43389723,0,0,0,0,0,0,0,8459.58844227,1016.84958357,43423.1100435,3961.52238744,0,508.827151388,3202.18114982,0
"1786",0,0,1576.62292367,12623.6961444,0,0,6552.52552451,0,3195.319183,0,5619.50955484,681.248343983,35522.3012655,21013.854269,0,285.591541253,1797.30159337,0
"1788",0,0,830.859353725,4950.46907616,0,0,5982.74069626,0,410.942315183,0,2961.40694679,359.008834956,239083.867787,2200.84577082,0,150.50295156,947.154083317,0
"1790",0,0,1464.62258496,0,0,0,0,0,0,0,5220.31012657,632.853738221,5387.06515996,33217.3701866,0,265.303653279,1669.6246562,0
"1791",1473.78416285,0,8283.75141064,0,0,0,65025.8685419,0,4670.82859811,0,29525.5254156,3579.35423126,70235.6438455,49604.9770929,0,1500.52957999,9443.22157413,2703.52018922
"1792",0,0,22445.6629124,0,0,0,5198.46157942,0,2923.51481707,0,48761.8937729,361.967662686,19336.913827,12467.8161313,0,4941.45825593,31097.8776081,0
"1793",0,0,47785.8884554,0,0,592029.056303,8605.73108343,3000.6875563,276348.27799,0,24239.8844044,350.796064101,45212.2739659,3091.17111108,0,134734.456342,591202.98507,0
"1794",0,0,154099.016223,0,0,0,87097.9871072,486315.059824,170341.982493,5011649.861,47342.9240769,0,101601.166086,84096.6567498,0,505414.652551,2217704.70582,1432.00431891
"1795",0,0,424750.490262,0,0,0,3069.83795121,0,1111.20717987,0,58146.2003185,33474.2403336,10151.5457876,12913.3036306,0,129529.753979,954326.523554,0
"1796",0,0,482697.390155,0,0,0,263.462952464,6087.7790513,1418.66537561,0,63867.7843058,13438.1633554,27812.4295735,8673.86094465,0,107017.935301,788467.908053,0
"1797",0,0,112254.795201,0,0,0,8694.27743124,19133.0198756,130.730256452,0,24982.2200539,0,10022.0434324,5010.15764578,0,27291.3832344,201072.650016,0
"1798",1508.36442417,0,117557.903071,0,1138.75458827,0,4715.35741541,8162.25159828,120150.789402,0,71192.3471742,5743.4359524,55143.4221426,5477.69069423,0,30018.7948476,221167.193291,70945.5095767
"1799",26955.5868971,0,27301.0159807,13613.7899595,0,0,7976.98759503,4421.41815614,7003.8160725,0,97286.8564711,12257.8789508,167548.28288,277930.057288,0,4967.19152306,31259.8237251,60469.2900373
"1800",9521.19245848,0,83166.0905448,0,0,0,1832.5512043,0,6160.89896145,0,78500.248698,9561.39671447,14140.0838722,8563.92311436,0,72303.2006194,455022.782193,0
"1801",0,0,61522.2579383,0,0,0,263.462952464,22611.7507619,1418.66537561,0,24415.429787,0,35685.0936263,4169.0064844,0,59641.6313,439417.113905,0
"1802",50777.4085745,0,111999.902861,609.732427622,22735.4701809,0,5128.17956756,0,48762.6452651,0,194779.34025,494976.940061,1470531.01415,421483.106659,0,149277.275477,918746.795242,1346195.8452
"1804",0,0,29288.3965343,0,0,0,0,0,130.730256452,0,0,34554.7676634,8248.5806134,10684.8655415,0,31592.9316569,232764.841385,0
"1805",0,0,58918.9320636,0,0,0,2359.47708964,869.682721622,0,0,0,70813.3995583,6613.61337014,66855.1842989,0,64323.471532,473911.152339,2034.60874435
"1806",0,0,10530.2228188,0,0,0,993.606015267,0,0,0,2330.95500811,11510.990739,3100.86196633,0,0,17328.410576,127669.213601,0
"1807",22918.713354,0,150896.933859,6062.10584598,530.772049732,0,202812.329327,143886.220775,172064.379714,0,176095.680881,9690.62517711,212361.395183,107208.103283,0,109262.692111,407760.514258,5199.86194797
"1808",0,0,34361.5894573,0,0,0,214.007449442,0,1660.7584431,0,0,41430.2312443,1305.81542204,6921.12242022,0,37765.0336713,276961.80545,21803.7490742
"1809",0,0,59665.635029,0,0,0,0,0,0,0,0,71939.5615477,434.372485421,0,0,65388.2628105,480902.615011,0
"1810",0,0,95924.6489318,0,0,0,4371.86646714,0,1372.66769276,0,0,115656.143461,2422.77324167,451.200016185,0,105095.988719,773264.851037,0
"1811",0,0,9728.35400515,0,0,0,397.4424061,10965.7815648,719.016410501,0,2067.34238811,11253.202228,2100.81599576,225.600008093,0,16417.3681425,120956.995451,0
"1813",0,0,19981.1883278,44846.0955719,21209.2454689,0,21947.3167757,0,402.972624317,0,12515.2818372,18500.3005103,38491.9531031,0,0,86460.3563009,594170.708218,22926.845361
"1814",0,0,6543.2057615,0,1115.47670712,0,9557.70246669,46431.2152477,7709.96079674,0,2349.57048164,2844.90564835,2523.57616063,11657.5064588,0,45905.6231586,315515.806647,0
"1815",0,0,23125.6350992,15145.9780706,12438.9997097,0,671.733355008,0,8487.29996406,0,22889.735038,503.473575977,7868.67051251,15397.4573361,0,18737.2842628,128783.990931,1328.18816438
"1816",0,0,105984.353533,0,3976.7335254,0,2416.30703238,10512.7279811,134.324208105,0,82297.6047902,1170.29811424,17332.9584454,29368.8751719,0,50258.2338185,345431.912089,0
"1817",0,0,9887.15031894,0,0,0,5257.88410251,9573.37394181,2820.80837023,0,6786.54869377,10212.5522996,1057.4712391,2366.2623133,0,36831.7080404,253033.506949,0
"1818",0,0,20759.0860881,0,2446.96100652,0,2772.71231967,0,8416.40663198,0,13694.4872464,18812.9843878,17331.0444708,3786.01970128,0,67651.4628447,464978.022239,31991.4076887
"1819",0,0,118387.076289,30414.9906961,3476.37218857,0,13226.8646955,0,123672.795903,0,75994.9284126,193.98624891,48791.0530806,117619.465759,0,23343.5907927,160443.783737,190797.547808
